,body,school,class_of
374,"
[size=+2]Decision: Accepted[/size]
Pick one:Trinity College of Arts and SciencesObjective:
SAT I (breakdown): Math (800) Writing (770) Reading (710) - only taken once
ACT:
SAT II: Math II (800), Chemistry (790)
Unweighted GPA (out of 4.0): 4.01
Rank (percentile if rank is unavailable): school does not rank
AP (place score in parenthesis): US History (5), Spanish Language (5) - school does not offer AP courses
IB (place score in parenthesis):
Senior Year Course Load: Honors English, Honors BC Calculus, Honors Government, Physics, Economics and Finance
Major Awards (USAMO, Intel etc.): National Merit Commended Scholar
Subjective:
Extracurriculars (place leadership in parenthesis): Student Government (VP), School admissions ambassador, Junior State of America club - JSA (president, 4 years), Nordstrom teen board member, Fashion-philanthropy startup advisory board member, Varsity soccer (4 years), Volleyball, Badminton
Job/Work Experience: Intern for Congresswoman (fall of Junior yr) , Intern at a Cardiovascular research lab (Senior yr), Paid position in school's Chemistry lab (Junior yr)
Volunteer/Community service: Worked with national community service organization for 7 years, volunteer mostly at Shelter Network and the Humane Society.
Summer Activities: Work at a summer camp (3 summers), attended various leadership programs, JSA summer program, traveling, etc...
Essays: personal- my nickname, extracurricular- my cardio research internship, optional- why I love Duke!
Teacher Recommendation: assumedly great (Bio and English teachers, knew both very well outside of the classroom)
Counselor Rec:
Additional Rec:
Interview: Alumni interview in my town, very relaxed and friendly.
Other
State (if domestic applicant): CA
Country (if international applicant):
Intended major(s): Biology, public policy- hopefully under the Global Health major
School Type: tiny, highly academic private school
Ethnicity: white
Gender: female
Income Bracket:
Hooks (URM, first generation college, etc.): none (which is why I was-extra surprised I got in!)
Reflection
Strengths: Definitely extracurriculars and internship positions, along with overall academic standing. Interviewing was great. My essays were very true to who I am. Applying ED!!
Weaknesses: Lack of any apparent ""hook"" or connections
Why you think you were accepted/deferred/rejected: I guess it's good to be well rounded!
General Comments: GO BLUE DEVILS!!! I could not be any happier to be a part of Duke- if anyone reading this is questioning applying, go for it! If you know you love Duke, applying ED is by far the best choice: there's a higher admission rate and it makes the rest of senior year completely amazing if you get in. Good luck and congratulations! ",Duke,2018
375,"
Decision: Accepted
Trinity College of Arts and Sciences
Objective:
•	SAT I (breakdown): 1970; Reading 760, Math 630, Writing 590
•	ACT: 31
•	SAT II: didn’t take
•	Unweighted GPA (out of 4.0): 4.0 (4.84 weighted)
•	Rank (percentile if rank is unavailable): 2/346
•	AP (place score in parenthesis): US History (4), Lang (4), AB Calc (4)
Senior Year Course Load: AP World (year-long), AP Stats, AP Earth, English IV, AP Calc BC, AP Chem, AP Bio,
•	Major Awards (USAMO, Intel etc.): none? AP Scholar, North Carolina School of Science&Math Online Student
Subjective:
•	Extracurriculars (place leadership in parenthesis): Varsity cross-country (team captain for past two years); Indoor and Outdoor track (varsity, lead distance girls); Environmental club (started club and has been president for past two years); Junior Civitans (member for 3 years, secretary past 2 years); THINC competition (formed & led group, team placed 3rd overall; NHS prez; youth choir and handbell choir at church
•	Job/Work Experience: Babysitting since 9th grade; Research internship on stream morphology and erosion through Meredith College for 6 weeks this past summer
•	Volunteer/Community service: raised $2300 for Susan G Komen 3Day Walk; ASP Mission trip 3 years in a row; lots of smaller various events
•	Essays: Very good. For the common app I used the topic about failure and wrote about my rose garden, which I think was a fairly unusual topic
•	Teacher Recommendation: Strong
•	Counselor Rec: Idk, probably not the best because my counselor had met me twice and is a hot mess
•	Additional Rec: Strong, the professor that I did research with this past summer (who got his doctorate at Duke) wrote it
•	Interview: This was a complete joke. The guy told me “This is really for you so I’ll just answer any questions you have about the university”. The only question he asked was what my intended major was.
Other
•	State (if domestic applicant): North Carolina
•	School Type: Public (~2000 students)
•	Ethnicity: White
•	Gender: Female
•	Income Bracket: $70,000 - $75,000
•	Hooks (URM, first generation college, etc.): nada
Reflection
•	Strengths: GPA; research, komen 3day; started club
•	Weaknesses: test scores definitely haha I’m honestly I’m surprised that I got accepted with those numbers
•	Why you think you were accepted/deferred/rejected: I think that in the application they could see my dedication to what I was passionate about (ie. running, the environment, breast cancer awareness/ missions). I made sure to highlight my interest in the environment (I’m going to major in environmental science) and I think stood out to the admissions among all the pre-med students.
General Comments:
Congrats to everyone that has been accepted!! And for those who are considering applying, don’t be discouraged by all the craziness of CC. I discovered this site after I submitted my application and was so overwhelmed by some of the posts on here that by the time decisions were released I was convinced I wouldn’t be accepted! Even if you don’t have a perfect GPA or a 2400 SAT score, there is still a chance that you will be admitted. I think that my test scores proved that (I’m serious, I scored in the 37th percentile on the essay portion of the ACT. That should give you hope if nothing else!) ",Duke,2018
376,"
Pick one:
Decision: Accepted
Pick one:
Pratt School of Engineering
Objective:
SAT I (breakdown): 2140 (740 M, 650 CR, 750 W)
ACT:
SAT II: 800 Math II, 730 Physics
Unweighted GPA (out of 4.0): 3.81
Rank (percentile if rank is unavailable): Top 3%
AP (place score in parenthesis): Physics B (5), Calculus AB (5), Human Geo (5), Psychology (5), Enviro (4), US History (4)
IB (place score in parenthesis):
Senior Year Course Load: AP Physics C Mechanics/Electricity&Magnetism, AP Calculus BC, AP Statistics, AP Micro/AP Macro, AP US Gov/AP Comparative Gov, AICE Computing (AICE=Cambridge equivalent of AP)
Major Awards (USAMO, Intel etc.):
Subjective:
Extracurriculars (place leadership in parenthesis): Technology reviewer/YouTube partner: 30 million views, 30,000 subscribers, Secretary of Astronomy Club, co-vp of food pantry club, Science National Honor Society, National Honor Society, some programming competitions
Job/Work Experience: Founded technology website to report news on PlayStation Vita, paid writer for mobile software blog
Volunteer/Community service: Relay for Life team member, volunteer for a food pantry
Summer Activities: classes at local college
Essays: Common app about YouTube channel, ec supplement about technology website, incorporated technology ECs into Why Duke/Engineering app to relate to interest in engineering. Liked all 3, good feedback
Teacher Recommendation: Probably decent, didn't read
Counselor Rec: Great
Additional Rec:
Interview: Short, only around 30 minutes. Nothing special
Other
State (if domestic applicant): FL
Country (if international applicant):
Intended major(s): Mechanical Engineering
School Type: Public
Ethnicity: Hispanic
Gender: M
Income Bracket:
Hooks (URM, first generation college, etc.): URM
Reflection
Strengths: ECs, 15 APs, essays
Weaknesses: SAT, interview?
Why you think you were accepted/deferred/rejected:
General Comments: So excited to be attending Duke in the Fall! ",Duke,2018
377,"
Hi everyone! Just a quick question...
So far in high school I have made 3 Cs and 9 Bs but that puts me at a 3.72 UW gpa and a 4.5 weighted gpa
My sat score is a 2350
Do you think I will be accepted into duke with such a low gpa???? ",Duke,2018
378,"
It's a L-O-N-G reach, quite frankly. ",Duke,2018
379,"
Tomorrow is the D-day! Duke Regular Decision Class of 2018 are coming out! Please fill out your decisions as formatted below. Good luck:)
Here's what the template should look like after you fill in your stats:
[ size=+2] Decision: Accepted [/size]
[ size=+2] Decision: Waitlisted [/size]
[ size=+2] Decision: Rejected [/size]
Objective:
SAT I (breakdown):
ACT:
SAT II:
Unweighted GPA (out of 4.0):
Rank (percentile if rank is unavailable):
AP (place score in parenthesis):
IB (place score in parenthesis):
Senior Year Course Load:
Major Awards (USAMO, Intel etc.):
Subjective:
Extracurriculars (place leadership in parenthesis):
Job/Work Experience:
Volunteer/Community service:
Summer Activities:
Essays:
Teacher Recommendation:
Counselor Rec:
Additional Rec:
Interview:
Other
State (if domestic applicant):
Country (if international applicant):
School Type:
Ethnicity:
Gender:
Income Bracket:
Hooks (URM, first generation college, etc.):
Reflection
Strengths:
Weaknesses:
Why you think you were accepted/waitlisted/rejected:
Where else were you accepted/waitlisted/rejected:
General Comments:
---
and the template:
[ size=+2][ color=green][ b]Decision: Accepted[/b][/color][/size]
[ size=+2][ color=orange][ b]Decision: Waitlisted[/b][/color][/size]
[ size=+2][ color=red][ b]Decision: Rejected[/b][/color][/size]
[ b]Objective:[/b]
[ list]
[ *] SAT I (breakdown):
[ *] ACT:
[ *] SAT II:
[ *] Unweighted GPA (out of 4.0):
[ *] Rank (percentile if rank is unavailable):
[ *] AP (place score in parenthesis):
[ *] IB (place score in parenthesis):
[ *] Senior Year Course Load:
[ *] Major Awards (USAMO, Intel etc.):[/list][ b]Subjective:[/b]
[ list]
[ *] Extracurriculars (place leadership in parenthesis):
[ *] Job/Work Experience:
[ *] Volunteer/Community service:
[ *] Summer Activities:
[ *] Essays:
[ *] Teacher Recommendation:
[ *] Counselor Rec:
[ *] Additional Rec:
[ *] Interview:[/list][ b]Other[/b]
[ list]
[ *] State (if domestic applicant):
[ *] Country (if international applicant):
[ *] School Type:
[ *] Ethnicity:
[ *] Gender:
[ *]Income Bracket:
[ *] Hooks (URM, first generation college, etc.):[/list][ b]Reflection[/b]
[ list]
[ *] Strengths:
[ *] Weaknesses:
[ *] Why you think you were accepted/waitlisted/rejected:
[ *] Where else were you accepted/waitlisted/rejected:[/list][ b]General Comments:[/b] ",Duke,2018
380,"

Guys when you paste the formatting. REMEMBER TO REMOVE THE SPACES. ",Duke,2018
381,"
Just a note, since the CC site upgrade, relative size doesn't work.
[ size=+2] test [/size]
[size=+2] test [/size]
[ size=5] test [/size]
test 
Default is size=3, so size=5 is what the template should be, IMnsHO. ",Duke,2018
382,"
Decision: ACCEPTED
[ b]Objective:[/b]
[ list]
[ *] SAT I (breakdown): 2310
[ *] ACT: 34
[ *] SAT II: 800 (Math 2); 800 (US History); 790 (Spanish)
[ *] Unweighted GPA (out of 4.0): 4.7 (W); 3.97 (UW)
[ *] Rank (percentile if rank is unavailable): top 5/400
[ *] AP (place score in parenthesis): 5 5s and 1 4
[ *] IB (place score in parenthesis): NA
[ *] Senior Year Course Load: AP Chem, AP Calc, APUSH, AP Gov, AP Stats, English 4, International Politics, Independent Study in Spanish
[ *] Major Awards (USAMO, Intel etc.): National Merit, AP scholar thingy, top 10 in nation in quiz bowl, top 20 in nation in National History Bee, other state/national quiz bowl awards, top 20 in nation in national spanish contest
[ b]Subjective:[/b]
[ list]
[ *] Extracurriculars (place leadership in parenthesis):
Quiz Bowl (9,10,11,12)  See Major Awards; coached little sister's middle school team and led them to playoffs at national championships
Cricket (9,10,11,12)  less popular sport in America. I play on my region's ""select"" team (we've won 1st and 2nd in a few tournaments), co-founded a club at my school, and last year I was a weekend coach for the U12 group at my former club.
Town's Youth Advisory Board (9,10,11,12)  Vice-President in grade 11, President in grade 12.
ASB (9,10,11,12)  Frosh Rep, Soph Class President, Junior Rep, Treasurer right now
Literary Magazine (10, 11, 12) Editor
[ *] Job/Work Experience: aquatics instructor one summer
[ *] Volunteer/Community service: see extracurriculars
[ *] Summer Activities: volunteered at a camp, took a Global Studies course, history research at local university, went to leadership camp with town's youth advisory board
[ *] Essays: impossible to rate my own essays. i thought it was good, but then again everyone thinks that about his/her own essays
[ *] Teacher Recommendation: okay, so i was expecting the spanish one to be ""best student in career"" since she literally said that junior year (i was the only person in the history of the school to accelerate levels and take AP lit as a junior) but she had never written a rec before and when i saw it it was generic as hell. the other one i honestly i have no idea about, but i did exceptionally well in the class
[ *] Counselor Rec: known her for four years - she's my ASB advisor and probably had an in depth rec letter with good things to say about me
[ *] Additional Rec: youth advisory board advisor, probably good
[ *] Interview: went pretty well, described my experiences founding a quiz bowl team at my sister's school and the challenges that went along with that
[/list][ b]Other[/b]
[ list]
[ *] State (if domestic applicant): NJ
[ *] Country (if international applicant): USA
[ *] School Type: large, competitive public
[ *] Ethnicity: Asian
[ *] Gender: Male
[ *]Income Bracket: 180K combined
[ *] Hooks (URM, first generation college, etc.): lol
[/list][ b]Reflection[/b]
[ list]
[ *] Strengths: quiz bowl accomplishments, grades/scores although they don't matter after a certain point
[ *] Weaknesses: Asian, not unique enough i guess
[ *] Why you think you were accepted/waitlisted/rejected: showed my passion for Spanish despite not having too many opportunities to pursue it and i'm pretty good at quiz bowl
[ *] Where else were you accepted/waitlisted/rejected:[/list] Accepted to Rutgers, USC (1/2 scholarship), UVA, Columbia
Waitlisted at Penn/Wharton and Brown
Rejected from Harvard, Yale, Yale-NUS, and Princeton
Still waiting on Stanford and Georgetown
[ b]General Comments:[/b] I was losing hope after I got my first few letters today, which were all waitlists and rejections, but my spirits were uplifted after I saw my Duke acceptance 2 hours later. Can't wait to be in Durham in August! ",Duke,2018
383,"
Decision: Accepted 
Objective:
SAT I (breakdown): 2250 single-sitting (760/740/750)
SAT II: USH 760, Math II (770)
Unweighted GPA (out of 4.0): 4.0
Rank (percentile if rank is unavailable): top 5%
AP (place score in parenthesis): USH 5, English Lang 5, Calc AB 4
Senior Year Course Load: AP English Lit, AP Stats, AP US Gov, AP Micro, AP Macro, Internship
Major Awards (USAMO, Intel etc.): National Merit Finalist, AP Scholar
Subjective:
Extracurriculars (place leadership in parenthesis): Tons of music-related ECs (played on 4 albums, 2 in iTunes Christian top 20)
Job/Work Experience: Musician
Volunteer/Community service: Founder/teacher of a free music school for underprivileged, camp counselor, church activities, organizer of annual young adult event attended by 500+
Summer Activities: Intern at local college music dept., administrative assistant
Essays: 8/10 Common App essay, 10/10 Duke supplements
Teacher Recommendation: Very good, from English teacher, Social Studies teacher, counselor all of whom I am close with
Additional Rec: from close family friend Duke alum, published author
Interview: Very good. 1 hour+ of casual conversation with a very friendly interviewer
Other
State (if domestic applicant): SC
School Type: private, parochial
Ethnicity: Asian (didn't list on application; left the ethnicity part blank)
Gender: M
Income Bracket: ~$100,000
Hooks (URM, first generation college, etc.): absolutely none
Reflection
Strengths: Test scores, GPA, recommendations
Weaknesses: few of my ECs had to do with my declared major
Where else were you accepted/waitlisted/rejected:
-Waitlisted: UChicago, Rice, Davidson, UVA
-Rejected: Harvard, Yale, Columbia, Dartmouth
General Comments:
I was a deferred Early Decision applicant. My chances statistically were very slim but I made sure to accomplish even more than I had previously, and maintained communication with my admissions officer throughout the whole process. If you get deferred don't lose hope! It'll work out if you work hard! ",Duke,2018
384,"
Accepted!  ",Duke,2018
385,"
Decision:WAITLISTED
Objective:
SAT I (breakdown): 2290 (750 CR, 770M, 770W
SAT II (place score in parentheses): 790 USH, 770 Spanish, 750 Math II
Unweighted GPA (out of 4.0): 3.69
Rank (percentile if rank is unavailable): 14/425
AP (place score in parentheses): Psychology, Spanish, Stats (5); APUSH, Art History, Microecon (4)
Senior Year Course Load: AP Euro, AP Lit, APES, AP Physics B, 4 Dual Enrollment Classes
Major Awards (USAMO, Intel etc.): National Hispanic Scholar, AP Scholar with Distinction
Subjective:
Extracurriculars (place leadership in parentheses): Club Swim Team (3hrs/day), Varsity Swim Team (Co-Captain), Designed Website for an Orphanage in Colombia in which I help with fund-raising and activity coordinating, National Spanish Honor Society (Secretary)
Job/Work Experience:Two basic jobs that only require an average of an hour or two per week. Lifeguard Certified. Looking to get a job in that field
Volunteer/Community Service: Swim Meet Volunteer and the whole orphanage in Colombia thing
Summer Activities: None really
Essays: Common App - GREAT. Supplements - ok. I wrote in the Best Advice I've ever received: ""Never use a public toilet without checking for toilet paper first""
Teacher Recommendations: Both above average to good
Counselor Rec: Generic probably
Other
State (if domestic applicant): FL
School Type: Public
Ethnicity: Hispanic
Gender: Male
Income Bracket: $80000-90000
Hooks (URM, first generation college, etc.): URM
Reflection
Strengths: Test Scores, URM, Common App Essay, Varsity Sports Captain, work with orphanage
Weaknesses: GPA, no research or incredible ECs.
Why you think you were accepted/deferred/rejected: I think I was a solid applicant. Good test scores, good EC's. Great essay. Good recs. Just a low GPA. Far too many B's. I got in because I had a good application and a URM.
Where else you are applying or have already applied: Accepted: Rice, Northwestern, Cornell, WUSTL, Emory. Rejected Yale, Brown. Waitlisted Duke. Waiting on Georgetown.
General Comments/Advice/Hindsight: I thought I was dead because of my 3.69 GPA but its not impossible. I've gotten accepted to a whole bunch of good colleges with it (granted, I am a URM). Still, a low GPA isnt the end of the fight if you have everything else going for you. I don't think I'm gonna take a spot on the Waitlist. Duke is a great school. Congrats to all that were accepted. You truly deserved it. For now, RICE CLASS OF 2018. ",Duke,2018
386,"
Decision: WAITLISTEDObjective:
SAT I (breakdown): 2320 (760 CR 760 M 800 W 12 essay)
ACT: never took
SAT II: 800 math II 780 Biology M 770 US History
Unweighted GPA (out of 4.0): 4.0
Rank (percentile if rank is unavailable): 1/432
AP (place score in parenthesis):
Biology (5)
Calc. AB (5)
Lang. (4)
US History (4)
Psych. (5)
IB (place score in parenthesis): n/a
Senior Year Course Load:
Calc. BC
Physics C
Chem.
Stat.
Major Awards (USAMO, Intel etc.): noneSubjective:
Extracurriculars (place leadership in parenthesis):
*Swim Team (captain)
*Tennis Team (2nd singles)
*Boy Scouts (very near Eagle)
*math league (county champion)
*NHS
*Tri-M (VP)/ SNHS/ World language/
*Marching Band (we are known nationally - have marched in the Rose Bowl Parade/ Pres. Inaugural Parade/ many others) (lead mellophone)
*Woodwind Choir (1st Oboe)
*Jazz Band (lead Trumpet)
*play bassoon, french horn, and cello in my spare time
Job/Work Experience:
*full time at my local DQ during the summer/ part-time most of the school year
Volunteer/Community service: Lots through Boy Scouts and at local library
Summer Activities: Lots of work, went to Nat.l Boy Scout Jamboree, passion of modular origami
Essays: I thought they were pretty good. At least 8-9/10
Teacher Recommendation: Got to read one and it was really good, I'm sure the others were pretty good as well
Counselor Rec: Probably pretty generic, but still good.
Additional Rec: n/a
Interview: Went well. Not the best, not the worst.Other:
State (if domestic applicant):
Country (if international applicant): NJ
School Type: Large public that sends a couple to Ivies/ top schools every year (though no one got into any elite RD school this year.........)
Race(s) (White, AA, AI/AN, Asian, NH/PI): White
Hispanic (Y/N): N
Gender: M
Income Bracket: 75k
Hooks: noneReflection:
Strengths: Test scores/ decent ECs as per the opportunities available
Weaknesses:
Why you think you were accepted/waitlisted/denied: see above
Where else were you accepted/waitlisted/denied:
A: Rutgers (full scholarship)
WL: Penn, Cornell, Brown, Duke
R: HYPGeneral Comments: ",Duke,2018
387,"
Decision: AcceptedObjective:
SAT I (breakdown): 2270 (730CR 760M 780W)
ACT: 33
SAT II: 740 Biology 760 US History 800 Math II
Unweighted GPA (out of 4.0): 3.9 (UW) 4.84 (W)
Rank (percentile if rank is unavailable): 1/600
AP (place score in parenthesis): US History(4) US Gov(4) Biology(4) Chinese(4) Calc AB(5) English Lang(5) World History(5) Psychology(5)
Senior Year Course Load: Calc BC, AP Euro History, AP English Lit, Engineering, Art, Anatomy, Physics
Major Awards (USAMO, Intel etc.): NoneSubjective:
Extracurriculars (place leadership in parenthesis): National Chinese Honor Society (President) National English Honor Society (Co-Founder/VP) National Social Studies Honor Society (Co-Founder/VP) National Science Honor Society (Advisory Board) National Art Honor Society National Honor Society, Violin Solo and Ensemble Silver Medalist
Job/Work Experience: Founded and manage a tutoring company focusing on international high school and college students; founded and manage a business that creates origami sculptures for sale to the general public with all profits going to charity
Volunteer/Community service: Volunteer tutor for immigrant high school students
Summer Activities: Taught at poverty-stricken village in rural China for two summers, worked with community college students in their summer semesters
Essays: Talked about my illiterate grandfather and how we learned to write together (CA); Talked about my passions for science and Chinese language and culture (S)
Teacher Recommendation: Good/Great? (I wrote a small part of both)
Counselor Rec: Fantastic (her words, not mine)
Additional Rec: Peer-Glowing
Interview: Didn't receive oneOther
State (if domestic applicant): East Coast
School Type: Public, crazy competitive, one of the best in the state
Ethnicity: Asian
Gender: Female
Income Bracket: <150,000
Hooks (URM, first generation college, etc.): technically first generation? famous ancestorReflection
Strengths: Essays; GPA/rank; Extracurriculars; hook (if you can call it that)
Weaknesses: Ethnicity
Why you think you were accepted/waitlisted/rejected: Essays, Passionate about Extracurriculars; Work Experience
Where else were you accepted/waitlisted/rejected: Dartmouth (Accepted) Too many rejections to countGeneral Comments:
Congrats to everyone who got accepted! To those who were waitlisted, I wish you the very best of luck.
To those who were rejected, it's not the end of the world. My school is a feeder for Cornell and I was flat out rejected. It just means that there you are meant for greater things.

 ",Duke,2018
388,"
Decision: AcceptedObjective:
SAT I (breakdown): 2330 (800/800/730(8))
ACT: N/A
SAT II: 800 Math II, 800 Chemistry, 770 Biology E
Unweighted GPA (out of 4.0): 4.0
Rank (percentile if rank is unavailable): N/A
AP (place score in parenthesis): Calc BC, Chemistry, both AP Physics C, World, Stat (self), Bio (self), and Enviro (self) all 5s. 4 in Lang.
Senior Year Course Load: AP Comp Sci, AP Micro, AP English Lit, Spanish IV, Band, Government, African American Studies, Creative Cooking!
Major Awards (USAMO, Intel etc.): 2013 USAMO qualifier, 2013 NACLO Semifinalist, coauthor on research publication.
Subjective:
Extracurriculars (place leadership in parenthesis): Varsity Swimming (4 years, senior captain, 3-time state qualifier), Water polo (2 years varsity, senior captain, 5th place in state), Math Club (4 years, senior president), Quizbowl (4 years, B-team president, high placings at Nationals), Mu Alpha Theta,
Job/Work Experience: Lifeguard for 1.5 years.
Volunteer/Community service: 4 years of volunteering at local Chinese School. Distinguished service member, and received President's Volunteer Service Award Silver Level.
Summer Activities: Science Center volunteering (FR), summer research at Washington University (JR/SR), partying (SR)
Essays: Common App was creative and showed voice. Supplements were somewhat filler, tbh, from my early apps (Stanford/UIUC). I guess they were still good!
Teacher Recommendation: Darn good (I imagine, didn't read). Physics teacher I've had two years (SO/JR), same with Social Studies (FR/SR) and I often talk with them.
Counselor Rec: Darn good (I imagine, didn't read). The counselor has seen and talked with me many times before.
Additional Rec: From my professor who was the PI in the research lab.
Interview: Most schools contacted me, and I just took them as they came. Didn't really prepare, but people say I have an amiable personality, and I made sure to address my interests clearly.
Intended Major: Chemical engineering, nanoscience
Other
State (if domestic applicant): Missouri, USA
School Type: Public, middle sized, suburban. Generally send 1-2 to each of the top schools every year.
Ethnicity: Asian
Gender: Male
Income Bracket: 75,000 - 100,000
Hooks (URM, first generation college, etc.): N/A
Reflection
Strengths: Commitment, breadth, and depth of extracurricular activities. I assume this translated into strong essays. Personality helped me throughout high school, and had an impact on rec letters, and maybe interview?
Weaknesses: Overall, I guess my ""well-rounded"" features weren't spread so thinly to reveal any major weaknesses.
Why you think you were accepted: Demonstrated interest in subject field, well-rounded
Where else were you accepted: UIUC, MIT, Stanford, WashU, Yale
Where else were you waitlisted: Harvard
Where else were you rejected: N/A
General Comments: [time for a cliche comment, but true to me nonetheless] I was very fortunate compared to some of my other classmates, and got in pretty much everywhere. Honestly, I did not expect this to happen, and I was ecstatic that I did. During high school I never really focused on ""doing things to get into college;"" simply ""do things you love, and do it well, so you will have fun and success will naturally lead to college."" My leaving comment to the other high schoolers is ""Follow you dreams, and don't let anybody tell you 'no.' You really do miss 100% of the shots you don't take."" Good luck! ",Duke,2018
389,"
[size=+2]Decision: Accepted[/size]Objective:
SAT I (breakdown): 2250, (780 M, 760 CR, 710 W)
ACT:
SAT II: 790 MII, 780 Lit
Unweighted GPA (out of 4.0): now 3.93, was 3.85 when I applied
Rank (percentile if rank is unavailable): N/A
AP (place score in parenthesis): Calc BC (5)
IB (place score in parenthesis): HL Econ, Lit, and Math, SL Bio, Spanish, Psych
Senior Year Course Load: Same as above
Major Awards (USAMO, Intel etc.):
Subjective:
congressional awards, debate/acting awards, some school awards, Yale book prize, not much else.
Extracurriculars (place leadership in parenthesis):
Debate Team (Captain)
Thespians
Model United Nations (Executive team)
2 varsity sports
Job/Work Experience:
Interned at a finance firm here in Shanghai over the summer
Volunteer/Community service:
Volunteer at a local animal shelter and orphanage
Summer Activities:
Internship, Army Summer Seminar, Service Trips
Essays:
honestly? 6-7/10, which is why the decision was so unexpected. My counselor didn't really like them and my ""Why Duke?"" essay wasn't particularly specific.
Teacher Recommendation:
I think these were pretty good, I have really close relationships with both teachers.
Counselor Rec:
I think it was probably good. My counselor knows me pretty well, and he really wanted me to apply/attend Duke, so maybe that subconsciously came through?
Additional Rec:
Sent one in last minute from the teacher sponsor for Model UN at my school. Everyone that he's written for has gotten in to their top choice, so he must be doing something right!
Interview: It went well, but was a bit weird. My interviewer attended Duke Law about 20 years ago, didn't speak English very well, and first contacted me literally 3 and a half hours before the interview.
Other
State (if domestic applicant): WA, but I live in Shanghai
Country (if international applicant):
School Type:private international school, IB
Ethnicity: White
Gender: F
Income Bracket: didn't apply for FA
Hooks (URM, first generation college, etc.): none
Reflection
Strengths: interview, extracurriculars (didn't list the more specific ones for the sake of anonymity), reccs
Weaknesses: My grades weren't the strongest, and like I mentioned, my essays were not the best.
Why you think you were accepted/waitlisted/rejected: Honestly, I think it must have been the interview or the extra letter of recc, because those were the only parts of my application unique to Duke. Other than that, I am honestly shocked and so happy and excited. Because of the time difference, I woke up early to check, and had to convince myself that I wasn't dreaming!
Where else were you accepted/waitlisted/rejected:
Rejected: Claremont McKenna, Stanford
Waitlisted: Rice, UC Berkeley
Accepted: UW, UA, Whitman, USNA, UC San Diego.
General Comments: After getting rejected or waitlisted by all of my reach schools, Duke was a surprise. Just goes to show that you never know what different colleges are looking for in applicants. Good luck to those who were waitlisted, and all future applicants! ",Duke,2018
390,"
Decision: AcceptedObjective:
SAT I (breakdown): 2190 (750M, 730CR, 710W)
ACT: --
SAT II: 730 USH, 680 M2
Unweighted GPA (out of 4.0): 4.0UW, 4.34W
Rank (percentile if rank is unavailable): 1/55
AP (place score in parenthesis): USH (5), English Lang. (4)
IB (place score in parenthesis): N/A
Senior Year Course Load: AP Psyc, Honors English 12, AP U.S Gov't, AP Calc AB, Forensics, Band
Major Awards (USAMO, Intel etc.):
Subjective:
Extracurriculars (place leadership in parenthesis): Band (Drum Major), Red Cross Club (Founder/President), Senior Class President, Student Senate, Orchestra, Scholar's Bowl, Student Council
Job/Work Experience: N/A
Volunteer/Community service: Red Cross, Hospital, Food Bank, CASA, Habitat, etc.
Summer Activities: Took courses, volunteered, shadowed
Essays: Personal struggle (growing up gay in AL/bible belt), 8/10
Teacher Recommendation: Both were excellent 9/10
Counselor Rec: Although I did not read, we know each other so well. We have 4+ years of history. 9/10
Additional Rec: N/A
Interview: Went extremely well; we had a lot in common, and my interviewer was so nice. 9/10
Other
State (if domestic applicant): AL
School Type: Small, rural, non-competitive
Ethnicity: White
Gender: Male
Income Bracket: $100k-$120k
Hooks (URM, first generation college, etc.): First generation college student
Reflection
Strengths: Coming from a small school and making the best of what I had.
Weaknesses: Test scores were not amazing
Why you think you were accepted/waitlisted/rejected: My school only offers one AP course, but I will have taken five. I showed initiative and dedication; First generation college student helped too, I'm sure. I believe the interview helped a little as well.
Where else were you accepted/waitlisted/rejected: UPenn (waitlisted), Vandy (not sure yet)
General Comments: I am beyond excited (and quite shocked) to have been accepted. It is a true honor. I hope I will be able to afford it, haha. My advice would be to be genuine, vehemently pursue your passion(s), and show them who you really are. ",Duke,2018
